"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003M","B19001_003MA","B19001_003EA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005M","B19001_005MA","B19001_005EA","B19001_006E","B19001_006M","B19001_006MA","B19001_006EA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016M","B19001_016MA","B19001_016EA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330323234","Block Group 4, Census Tract 323.23, King County, Washington","415","67","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","14","24","null","null","14","null","21","null","16","null","26","null","30","null","34","null","136","null","69","null","46","36","null","null","159","null","80","null",
"1500000US530330323241","Block Group 1, Census Tract 323.24, King County, Washington","291","55","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","24","null","null","0","12","null","null","17","null","27","null","29","null","34","null","28","31","null","null","36","null","39","null","39","null","39","null","34","null","38","null","39","null","34","null","36","34","null","null","18","null","22","null",
"1500000US530330323242","Block Group 2, Census Tract 323.24, King County, Washington","557","94","null","null","7","14","null","null","0","12","null","null","0","12","null","null","17","26","null","null","56","89","null","null","0","12","null","null","0","12","null","null","0","null","12","null","45","null","71","null","13","21","null","null","47","null","46","null","52","null","49","null","34","null","38","null","25","null","30","null","61","50","null","null","200","null","90","null",
"1500000US530330323243","Block Group 3, Census Tract 323.24, King County, Washington","800","113","null","null","0","12","null","null","70","84","null","null","18","29","null","null","13","21","null","null","33","49","null","null","0","12","null","null","92","63","null","null","0","null","12","null","0","null","12","null","89","62","null","null","34","null","38","null","129","null","73","null","104","null","64","null","81","null","53","null","67","47","null","null","70","null","58","null",
"1500000US530330323244","Block Group 4, Census Tract 323.24, King County, Washington","522","78","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","19","30","null","null","15","null","23","null","0","null","12","null","29","35","null","null","45","null","43","null","41","null","40","null","105","null","64","null","49","null","42","null","107","58","null","null","112","null","49","null",
"1500000US530330323251","Block Group 1, Census Tract 323.25, King County, Washington","191","56","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","17","null","28","null","0","null","12","null","0","12","null","null","0","null","12","null","27","null","33","null","10","null","16","null","65","null","57","null","0","12","null","null","72","null","48","null",
"1500000US530330323252","Block Group 2, Census Tract 323.25, King County, Washington","990","170","null","null","56","46","null","null","19","30","null","null","64","102","null","null","34","38","null","null","0","12","null","null","51","49","null","null","18","27","null","null","0","null","12","null","26","null","35","null","142","113","null","null","54","null","53","null","161","null","82","null","84","null","63","null","26","null","28","null","82","60","null","null","173","null","70","null",
"1500000US530330323253","Block Group 3, Census Tract 323.25, King County, Washington","1060","161","null","null","0","12","null","null","0","12","null","null","38","53","null","null","16","24","null","null","0","12","null","null","24","30","null","null","18","31","null","null","59","null","91","null","0","null","12","null","28","30","null","null","81","null","60","null","93","null","77","null","247","null","91","null","124","null","84","null","169","90","null","null","163","null","78","null",
"1500000US530330323261","Block Group 1, Census Tract 323.26, King County, Washington","480","51","null","null","12","17","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","13","20","null","null","9","13","null","null","10","null","15","null","0","null","12","null","0","12","null","null","12","null","18","null","17","null","19","null","38","null","30","null","46","null","31","null","16","19","null","null","307","null","64","null",
"1500000US530330323262","Block Group 2, Census Tract 323.26, King County, Washington","584","61","null","null","29","29","null","null","18","19","null","null","7","11","null","null","45","40","null","null","30","37","null","null","0","12","null","null","7","11","null","null","19","null","21","null","43","null","34","null","28","36","null","null","39","null","29","null","17","null","18","null","56","null","31","null","23","null","25","null","55","35","null","null","168","null","45","null",
"1500000US530330323263","Block Group 3, Census Tract 323.26, King County, Washington","304","44","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","24","36","null","null","0","null","12","null","0","null","12","null","22","27","null","null","10","null","15","null","18","null","20","null","18","null","20","null","22","null","23","null","29","25","null","null","161","null","48","null",
"1500000US530330323271","Block Group 1, Census Tract 323.27, King County, Washington","1735","90","null","null","37","28","null","null","10","16","null","null","0","12","null","null","42","32","null","null","93","53","null","null","66","39","null","null","36","27","null","null","51","null","32","null","19","null","22","null","132","48","null","null","147","null","57","null","203","null","57","null","268","null","86","null","117","null","56","null","203","72","null","null","311","null","70","null",
"1500000US530330323272","Block Group 2, Census Tract 323.27, King County, Washington","290","48","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","13","20","null","null","0","12","null","null","0","null","12","null","36","null","39","null","19","21","null","null","7","null","12","null","22","null","24","null","60","null","52","null","0","null","12","null","27","26","null","null","106","null","37","null",
"1500000US530330323281","Block Group 1, Census Tract 323.28, King County, Washington","382","65","null","null","0","12","null","null","0","12","null","null","8","13","null","null","0","12","null","null","0","12","null","null","27","29","null","null","7","12","null","null","25","null","37","null","0","null","12","null","25","26","null","null","16","null","20","null","35","null","31","null","21","null","23","null","35","null","27","null","83","59","null","null","100","null","43","null",
