"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012M","B19001_012MA","B19001_012EA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014M","B19001_014MA","B19001_014EA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330290034","Block Group 4, Census Tract 290.03, King County, Washington","423","120","null","null","29","33","null","null","52","null","66","null","0","12","null","null","14","null","23","null","53","null","70","null","0","12","null","null","0","12","null","null","17","28","null","null","46","null","43","null","110","null","100","null","71","74","null","null","16","25","null","null","0","12","null","null","15","null","25","null","0","null","12","null","0","null","12","null",
"1500000US530330290035","Block Group 5, Census Tract 290.03, King County, Washington","247","78","null","null","0","12","null","null","0","null","12","null","0","12","null","null","25","null","29","null","0","null","12","null","14","22","null","null","0","12","null","null","9","16","null","null","0","null","12","null","27","null","33","null","27","34","null","null","95","61","null","null","25","30","null","null","8","null","16","null","0","null","12","null","17","null","28","null",
"1500000US530330290041","Block Group 1, Census Tract 290.04, King County, Washington","721","90","null","null","111","55","null","null","62","null","48","null","9","13","null","null","36","null","40","null","14","null","22","null","36","36","null","null","32","30","null","null","32","32","null","null","14","null","16","null","79","null","52","null","99","59","null","null","91","55","null","null","60","41","null","null","20","null","24","null","26","null","31","null","0","null","12","null",
"1500000US530330290042","Block Group 2, Census Tract 290.04, King County, Washington","543","94","null","null","99","56","null","null","88","null","57","null","65","52","null","null","42","null","35","null","16","null","18","null","32","33","null","null","49","47","null","null","8","12","null","null","19","null","20","null","71","null","45","null","9","14","null","null","36","38","null","null","0","12","null","null","0","null","12","null","0","null","12","null","9","null","14","null",
"1500000US530330291011","Block Group 1, Census Tract 291.01, King County, Washington","461","78","null","null","0","12","null","null","8","null","20","null","0","12","null","null","39","null","35","null","28","null","31","null","7","12","null","null","6","10","null","null","32","31","null","null","7","null","10","null","79","null","69","null","50","36","null","null","73","42","null","null","44","33","null","null","48","null","39","null","40","null","33","null","0","null","12","null",
"1500000US530330291012","Block Group 2, Census Tract 291.01, King County, Washington","721","93","null","null","18","27","null","null","0","null","12","null","0","12","null","null","20","null","24","null","63","null","53","null","10","13","null","null","29","31","null","null","24","27","null","null","47","null","40","null","91","null","67","null","46","36","null","null","74","42","null","null","77","44","null","null","66","null","33","null","122","null","57","null","34","null","27","null",
"1500000US530330291021","Block Group 1, Census Tract 291.02, King County, Washington","459","137","null","null","21","20","null","null","8","null","12","null","7","11","null","null","49","null","90","null","23","null","21","null","6","9","null","null","6","9","null","null","13","15","null","null","36","null","37","null","47","null","46","null","20","21","null","null","81","80","null","null","70","48","null","null","27","null","22","null","38","null","30","null","7","null","12","null",
"1500000US530330291022","Block Group 2, Census Tract 291.02, King County, Washington","372","111","null","null","8","13","null","null","0","null","12","null","104","95","null","null","14","null","16","null","0","null","12","null","30","23","null","null","0","12","null","null","6","11","null","null","0","null","12","null","23","null","19","null","41","28","null","null","31","23","null","null","40","39","null","null","6","null","11","null","32","null","38","null","37","null","38","null",
"1500000US530330291023","Block Group 3, Census Tract 291.02, King County, Washington","530","126","null","null","0","12","null","null","7","null","13","null","14","17","null","null","27","null","35","null","13","null","26","null","34","39","null","null","31","44","null","null","13","14","null","null","21","null","21","null","82","null","98","null","68","41","null","null","92","74","null","null","59","48","null","null","8","null","14","null","42","null","44","null","19","null","22","null",
"1500000US530330292031","Block Group 1, Census Tract 292.03, King County, Washington","690","93","null","null","80","53","null","null","49","null","36","null","37","31","null","null","53","null","47","null","45","null","45","null","29","30","null","null","90","64","null","null","11","19","null","null","49","null","41","null","103","null","70","null","26","24","null","null","68","49","null","null","35","39","null","null","0","null","12","null","15","null","22","null","0","null","12","null",
"1500000US530330292032","Block Group 2, Census Tract 292.03, King County, Washington","513","93","null","null","115","72","null","null","26","null","41","null","38","43","null","null","18","null","22","null","18","null","21","null","10","16","null","null","22","36","null","null","14","22","null","null","9","null","13","null","94","null","52","null","101","55","null","null","21","25","null","null","10","15","null","null","0","null","12","null","17","null","19","null","0","null","12","null",
"1500000US530330292041","Block Group 1, Census Tract 292.04, King County, Washington","1020","154","null","null","25","41","null","null","11","null","19","null","57","60","null","null","52","null","67","null","14","null","25","null","16","27","null","null","55","44","null","null","177","113","null","null","50","null","50","null","126","null","68","null","128","86","null","null","82","75","null","null","9","16","null","null","49","null","45","null","145","null","93","null","24","null","39","null",
"1500000US530330292042","Block Group 2, Census Tract 292.04, King County, Washington","629","103","null","null","0","12","null","null","32","null","50","null","0","12","null","null","0","null","12","null","0","null","12","null","19","37","null","null","0","12","null","null","11","20","null","null","16","null","25","null","41","null","48","null","89","54","null","null","102","72","null","null","45","47","null","null","25","null","39","null","133","null","105","null","116","null","89","null",
