"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017M","B19001_017MA","B19001_017EA",
"1500000US530330053023","Block Group 3, Census Tract 53.02, King County, Washington","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1500000US530330054001","Block Group 1, Census Tract 54, King County, Washington","541","null","97","null","18","null","29","null","0","null","12","null","0","null","12","null","10","null","16","null","0","null","12","null","0","12","null","null","0","null","12","null","19","30","null","null","57","null","52","null","0","null","12","null","83","null","68","null","77","null","58","null","44","null","44","null","57","null","55","null","63","null","52","null","113","69","null","null",
"1500000US530330054002","Block Group 2, Census Tract 54, King County, Washington","798","null","119","null","0","null","12","null","39","null","57","null","0","null","12","null","0","null","12","null","46","null","61","null","0","12","null","null","0","null","12","null","34","51","null","null","0","null","12","null","73","null","58","null","69","null","76","null","30","null","36","null","57","null","57","null","101","null","70","null","175","null","95","null","174","74","null","null",
"1500000US530330054003","Block Group 3, Census Tract 54, King County, Washington","1043","null","130","null","28","null","42","null","0","null","12","null","0","null","12","null","0","null","12","null","50","null","47","null","54","86","null","null","75","null","95","null","83","88","null","null","0","null","12","null","57","null","51","null","73","null","51","null","96","null","62","null","161","null","92","null","65","null","52","null","132","null","80","null","169","78","null","null",
"1500000US530330054004","Block Group 4, Census Tract 54, King County, Washington","1075","null","162","null","0","null","12","null","18","null","28","null","82","null","105","null","0","null","12","null","13","null","20","null","15","25","null","null","87","null","72","null","102","107","null","null","0","null","12","null","52","null","47","null","120","null","75","null","87","null","64","null","82","null","54","null","133","null","90","null","153","null","82","null","131","69","null","null",
"1500000US530330056001","Block Group 1, Census Tract 56, King County, Washington","695","null","92","null","19","null","29","null","0","null","12","null","0","null","12","null","23","null","35","null","24","null","37","null","0","12","null","null","27","null","39","null","0","12","null","null","34","null","39","null","19","null","29","null","67","null","74","null","34","null","39","null","17","null","28","null","34","null","39","null","112","null","67","null","285","96","null","null",
"1500000US530330056002","Block Group 2, Census Tract 56, King County, Washington","514","null","88","null","40","null","48","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","49","null","46","null","38","null","43","null","34","null","39","null","51","null","46","null","19","null","31","null","94","null","71","null","189","86","null","null",
"1500000US530330056003","Block Group 3, Census Tract 56, King County, Washington","550","null","97","null","19","null","28","null","0","null","12","null","20","null","32","null","16","null","24","null","0","null","12","null","0","12","null","null","19","null","29","null","0","12","null","null","0","null","12","null","35","null","38","null","26","null","41","null","19","null","30","null","36","null","42","null","60","null","59","null","63","null","55","null","237","75","null","null",
"1500000US530330056004","Block Group 4, Census Tract 56, King County, Washington","430","null","94","null","40","null","57","null","0","null","12","null","18","null","28","null","0","null","12","null","21","null","34","null","0","12","null","null","0","null","12","null","0","12","null","null","28","null","36","null","0","null","12","null","26","null","39","null","0","null","12","null","31","null","34","null","53","null","49","null","55","null","41","null","158","66","null","null",
"1500000US530330056005","Block Group 5, Census Tract 56, King County, Washington","661","null","104","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","18","null","30","null","0","12","null","null","0","null","12","null","16","25","null","null","0","null","12","null","12","null","19","null","55","null","39","null","35","null","40","null","47","null","46","null","114","null","84","null","100","null","66","null","264","89","null","null",
"1500000US530330057001","Block Group 1, Census Tract 57, King County, Washington","203","null","81","null","0","null","12","null","13","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","21","null","32","null","20","null","36","null","58","null","72","null","0","null","12","null","0","null","12","null","91","51","null","null",
"1500000US530330057002","Block Group 2, Census Tract 57, King County, Washington","478","null","83","null","0","null","12","null","0","null","12","null","36","null","33","null","0","null","12","null","0","null","12","null","0","12","null","null","17","null","28","null","0","12","null","null","0","null","12","null","29","null","32","null","35","null","37","null","44","null","39","null","31","null","35","null","36","null","41","null","58","null","50","null","192","83","null","null",
"1500000US530330057003","Block Group 3, Census Tract 57, King County, Washington","461","null","83","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","20","null","33","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","18","null","29","null","37","null","42","null","133","null","110","null","39","null","34","null","0","null","12","null","66","null","45","null","148","75","null","null",
