"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330310001","Block Group 1, Census Tract 310, King County, Washington","2292","266","null","null","1963","263","null","null","90","114","null","null","0","12","null","null","129","null","71","null","0","12","null","null","0","12","null","null","110","82","null","null","0","12","null","null","110","null","82","null",
"1500000US530330310002","Block Group 2, Census Tract 310, King County, Washington","1211","183","null","null","928","213","null","null","0","12","null","null","0","12","null","null","233","null","121","null","0","12","null","null","0","12","null","null","50","53","null","null","0","12","null","null","50","null","53","null",
"1500000US530330311001","Block Group 1, Census Tract 311, King County, Washington","1062","399","null","null","666","250","null","null","46","47","null","null","0","12","null","null","110","null","130","null","20","28","null","null","26","38","null","null","194","216","null","null","0","12","null","null","194","null","216","null",
"1500000US530330311002","Block Group 2, Census Tract 311, King County, Washington","1130","221","null","null","874","199","null","null","27","41","null","null","45","45","null","null","115","null","110","null","54","79","null","null","0","12","null","null","15","16","null","null","0","12","null","null","15","null","16","null",
"1500000US530330311003","Block Group 3, Census Tract 311, King County, Washington","1971","342","null","null","1293","263","null","null","122","72","null","null","174","72","null","null","226","null","139","null","22","34","null","null","82","62","null","null","52","25","null","null","10","12","null","null","42","null","19","null",
"1500000US530330311004","Block Group 4, Census Tract 311, King County, Washington","1188","284","null","null","662","212","null","null","166","159","null","null","235","86","null","null","31","null","28","null","2","4","null","null","24","21","null","null","68","51","null","null","5","8","null","null","63","null","51","null",
"1500000US530330311005","Block Group 5, Census Tract 311, King County, Washington","1274","245","null","null","814","233","null","null","7","10","null","null","40","47","null","null","19","null","16","null","0","12","null","null","297","138","null","null","97","59","null","null","0","12","null","null","97","null","59","null",
"1500000US530330312021","Block Group 1, Census Tract 312.02, King County, Washington","985","301","null","null","862","214","null","null","5","11","null","null","0","12","null","null","0","null","12","null","41","58","null","null","0","12","null","null","77","115","null","null","0","12","null","null","77","null","115","null",
"1500000US530330312022","Block Group 2, Census Tract 312.02, King County, Washington","1162","283","null","null","582","321","null","null","19","22","null","null","234","225","null","null","71","null","89","null","28","37","null","null","72","105","null","null","156","171","null","null","0","12","null","null","156","null","171","null",
"1500000US530330312023","Block Group 3, Census Tract 312.02, King County, Washington","899","253","null","null","899","253","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330312024","Block Group 4, Census Tract 312.02, King County, Washington","1393","335","null","null","1333","343","null","null","40","58","null","null","0","12","null","null","2","null","4","null","0","12","null","null","0","12","null","null","18","26","null","null","0","12","null","null","18","null","26","null",
"1500000US530330312025","Block Group 5, Census Tract 312.02, King County, Washington","1669","386","null","null","744","281","null","null","4","6","null","null","802","253","null","null","13","null","20","null","0","12","null","null","14","19","null","null","92","58","null","null","32","32","null","null","60","null","46","null",
"1500000US530330312041","Block Group 1, Census Tract 312.04, King County, Washington","1031","267","null","null","988","270","null","null","16","27","null","null","0","12","null","null","14","null","22","null","0","12","null","null","0","12","null","null","13","20","null","null","0","12","null","null","13","null","20","null",
"1500000US530330312042","Block Group 2, Census Tract 312.04, King County, Washington","1257","283","null","null","1070","239","null","null","0","12","null","null","54","73","null","null","116","null","135","null","0","12","null","null","17","28","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330312043","Block Group 3, Census Tract 312.04, King County, Washington","1267","291","null","null","1205","291","null","null","0","12","null","null","16","26","null","null","37","null","47","null","0","12","null","null","0","12","null","null","9","15","null","null","0","12","null","null","9","null","15","null",
"1500000US530330312044","Block Group 4, Census Tract 312.04, King County, Washington","774","309","null","null","557","159","null","null","34","53","null","null","18","30","null","null","57","null","83","null","0","12","null","null","0","12","null","null","108","156","null","null","0","12","null","null","108","null","156","null",
"1500000US530330312045","Block Group 5, Census Tract 312.04, King County, Washington","1301","339","null","null","1301","339","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330312051","Block Group 1, Census Tract 312.05, King County, Washington","2941","724","null","null","1757","509","null","null","283","313","null","null","0","12","null","null","382","null","342","null","0","12","null","null","0","12","null","null","519","536","null","null","20","31","null","null","499","null","535","null",
"1500000US530330312052","Block Group 2, Census Tract 312.05, King County, Washington","2562","543","null","null","2188","484","null","null","0","12","null","null","23","36","null","null","239","null","239","null","0","12","null","null","0","12","null","null","112","140","null","null","0","12","null","null","112","null","140","null",
"1500000US530330312053","Block Group 3, Census Tract 312.05, King County, Washington","1432","377","null","null","859","268","null","null","92","145","null","null","0","12","null","null","297","null","220","null","0","12","null","null","97","119","null","null","87","110","null","null","0","12","null","null","87","null","110","null",
"1500000US530330312061","Block Group 1, Census Tract 312.06, King County, Washington","1454","374","null","null","925","304","null","null","41","45","null","null","0","12","null","null","333","null","176","null","0","12","null","null","100","144","null","null","55","66","null","null","11","18","null","null","44","null","64","null",
"1500000US530330312062","Block Group 2, Census Tract 312.06, King County, Washington","1499","274","null","null","1277","243","null","null","105","147","null","null","0","12","null","null","16","null","19","null","0","12","null","null","15","19","null","null","86","56","null","null","0","12","null","null","86","null","56","null",
"1500000US530330312063","Block Group 3, Census Tract 312.06, King County, Washington","2018","351","null","null","1147","261","null","null","129","137","null","null","13","17","null","null","211","null","127","null","0","12","null","null","171","154","null","null","347","305","null","null","204","276","null","null","143","null","157","null",
"1500000US530330313011","Block Group 1, Census Tract 313.01, King County, Washington","1405","210","null","null","1281","203","null","null","12","17","null","null","27","28","null","null","12","null","18","null","0","12","null","null","37","52","null","null","36","39","null","null","0","12","null","null","36","null","39","null",
"1500000US530330313012","Block Group 2, Census Tract 313.01, King County, Washington","1216","250","null","null","1146","248","null","null","5","8","null","null","24","30","null","null","12","null","18","null","0","12","null","null","0","12","null","null","29","27","null","null","0","12","null","null","29","null","27","null",
"1500000US530330313021","Block Group 1, Census Tract 313.02, King County, Washington","1110","268","null","null","1004","236","null","null","0","12","null","null","11","16","null","null","25","null","38","null","0","12","null","null","0","12","null","null","70","76","null","null","0","12","null","null","70","null","76","null",
"1500000US530330313022","Block Group 2, Census Tract 313.02, King County, Washington","894","209","null","null","874","209","null","null","0","12","null","null","0","12","null","null","12","null","17","null","0","12","null","null","0","12","null","null","8","12","null","null","8","12","null","null","0","null","12","null",
