"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330234012","Block Group 2, Census Tract 234.01, King County, Washington","1517","null","217","null","750","183","null","null","18","null","18","null","0","null","12","null","646","159","null","null","17","28","null","null","4","null","8","null","82","null","53","null","0","null","12","null","82","null","53","null",
"1500000US530330234013","Block Group 3, Census Tract 234.01, King County, Washington","1354","null","300","null","766","197","null","null","22","null","25","null","88","null","137","null","376","162","null","null","8","17","null","null","8","null","13","null","86","null","66","null","0","null","12","null","86","null","66","null",
"1500000US530330234031","Block Group 1, Census Tract 234.03, King County, Washington","1553","null","224","null","1036","179","null","null","37","null","56","null","0","null","12","null","394","163","null","null","0","12","null","null","12","null","19","null","74","null","52","null","19","null","29","null","55","null","45","null",
"1500000US530330234032","Block Group 2, Census Tract 234.03, King County, Washington","1382","null","306","null","873","233","null","null","9","null","13","null","0","null","12","null","421","243","null","null","0","12","null","null","2","null","4","null","77","null","69","null","0","null","12","null","77","null","69","null",
"1500000US530330234033","Block Group 3, Census Tract 234.03, King County, Washington","1322","null","249","null","1017","218","null","null","0","null","12","null","0","null","12","null","196","114","null","null","0","12","null","null","9","null","14","null","100","null","85","null","0","null","12","null","100","null","85","null",
"1500000US530330234041","Block Group 1, Census Tract 234.04, King County, Washington","1911","null","219","null","1551","204","null","null","8","null","12","null","0","null","12","null","283","104","null","null","0","12","null","null","10","null","15","null","59","null","49","null","23","null","34","null","36","null","36","null",
"1500000US530330234042","Block Group 2, Census Tract 234.04, King County, Washington","1527","null","182","null","1387","181","null","null","0","null","12","null","0","null","12","null","87","87","null","null","0","12","null","null","11","null","16","null","42","null","41","null","0","null","12","null","42","null","41","null",
"1500000US530330235001","Block Group 1, Census Tract 235, King County, Washington","1313","null","241","null","690","153","null","null","0","null","12","null","11","null","17","null","478","163","null","null","0","12","null","null","26","null","41","null","108","null","76","null","0","null","12","null","108","null","76","null",
"1500000US530330235002","Block Group 2, Census Tract 235, King County, Washington","1172","null","213","null","619","138","null","null","60","null","55","null","0","null","12","null","381","148","null","null","0","12","null","null","10","null","16","null","102","null","73","null","0","null","12","null","102","null","73","null",
"1500000US530330235003","Block Group 3, Census Tract 235, King County, Washington","1303","null","214","null","756","159","null","null","76","null","56","null","0","null","12","null","401","132","null","null","0","12","null","null","0","null","12","null","70","null","50","null","10","null","15","null","60","null","50","null",
"1500000US530330236011","Block Group 1, Census Tract 236.01, King County, Washington","1523","null","300","null","776","215","null","null","79","null","80","null","13","null","19","null","609","183","null","null","0","12","null","null","28","null","44","null","18","null","26","null","8","null","18","null","10","null","18","null",
"1500000US530330236012","Block Group 2, Census Tract 236.01, King County, Washington","1594","null","340","null","690","152","null","null","131","null","123","null","0","null","12","null","551","220","null","null","0","12","null","null","0","null","12","null","222","null","187","null","0","null","12","null","222","null","187","null",
"1500000US530330236013","Block Group 3, Census Tract 236.01, King County, Washington","1135","null","275","null","685","224","null","null","0","null","12","null","0","null","12","null","430","214","null","null","0","12","null","null","0","null","12","null","20","null","24","null","0","null","12","null","20","null","24","null",
"1500000US530330236031","Block Group 1, Census Tract 236.03, King County, Washington","1416","null","310","null","910","297","null","null","76","null","74","null","0","null","12","null","387","218","null","null","0","12","null","null","29","null","53","null","14","null","22","null","0","null","12","null","14","null","22","null",
"1500000US530330236032","Block Group 2, Census Tract 236.03, King County, Washington","2431","null","490","null","603","400","null","null","21","null","34","null","0","null","12","null","1619","509","null","null","0","12","null","null","21","null","33","null","167","null","235","null","0","null","12","null","167","null","235","null",
"1500000US530330236033","Block Group 3, Census Tract 236.03, King County, Washington","1412","null","321","null","726","262","null","null","0","null","12","null","0","null","12","null","567","270","null","null","0","12","null","null","0","null","12","null","119","null","169","null","119","null","169","null","0","null","12","null",
"1500000US530330236034","Block Group 4, Census Tract 236.03, King County, Washington","1390","null","512","null","669","278","null","null","0","null","12","null","0","null","12","null","557","397","null","null","0","12","null","null","164","null","264","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330236041","Block Group 1, Census Tract 236.04, King County, Washington","3216","null","534","null","1179","358","null","null","243","null","278","null","0","null","12","null","976","344","null","null","97","154","null","null","597","null","485","null","124","null","160","null","17","null","28","null","107","null","172","null",
"1500000US530330236042","Block Group 2, Census Tract 236.04, King County, Washington","1176","null","357","null","523","236","null","null","193","null","213","null","0","null","12","null","376","174","null","null","55","63","null","null","17","null","29","null","12","null","21","null","0","null","12","null","12","null","21","null",
"1500000US530330236043","Block Group 3, Census Tract 236.04, King County, Washington","1407","null","266","null","853","211","null","null","51","null","61","null","0","null","12","null","404","161","null","null","0","12","null","null","0","null","12","null","99","null","96","null","48","null","76","null","51","null","59","null",
"1500000US530330236044","Block Group 4, Census Tract 236.04, King County, Washington","817","null","353","null","526","266","null","null","13","null","21","null","0","null","12","null","91","98","null","null","88","133","null","null","0","null","12","null","99","null","104","null","0","null","12","null","99","null","104","null",
"1500000US530330237001","Block Group 1, Census Tract 237, King County, Washington","879","null","163","null","674","156","null","null","28","null","42","null","0","null","12","null","149","114","null","null","0","12","null","null","0","null","12","null","28","null","30","null","0","null","12","null","28","null","30","null",
"1500000US530330237002","Block Group 2, Census Tract 237, King County, Washington","1953","null","200","null","1170","198","null","null","0","null","12","null","0","null","12","null","603","160","null","null","0","12","null","null","47","null","50","null","133","null","102","null","61","null","64","null","72","null","71","null",
"1500000US530330237003","Block Group 3, Census Tract 237, King County, Washington","1593","null","327","null","903","195","null","null","28","null","26","null","0","null","12","null","575","289","null","null","0","12","null","null","7","null","10","null","80","null","88","null","0","null","12","null","80","null","88","null",
"1500000US530330238011","Block Group 1, Census Tract 238.01, King County, Washington","1936","null","257","null","1152","245","null","null","8","null","13","null","0","null","12","null","613","194","null","null","95","148","null","null","7","null","13","null","61","null","42","null","0","null","12","null","61","null","42","null",
"1500000US530330238012","Block Group 2, Census Tract 238.01, King County, Washington","1138","null","231","null","563","175","null","null","87","null","115","null","0","null","12","null","383","156","null","null","0","12","null","null","9","null","13","null","96","null","61","null","9","null","13","null","87","null","60","null",
"1500000US530330238031","Block Group 1, Census Tract 238.03, King County, Washington","2717","null","479","null","1216","264","null","null","52","null","44","null","0","null","12","null","1232","396","null","null","0","12","null","null","22","null","39","null","195","null","114","null","0","null","12","null","195","null","114","null",
"1500000US530330238032","Block Group 2, Census Tract 238.03, King County, Washington","2622","null","516","null","1295","295","null","null","37","null","59","null","0","null","12","null","1232","435","null","null","0","12","null","null","32","null","53","null","26","null","29","null","0","null","12","null","26","null","29","null",
