"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330207003","Block Group 3, Census Tract 207, King County, Washington","1258","252","null","null","869","191","null","null","106","154","null","null","0","12","null","null","173","null","104","null","0","12","null","null","78","104","null","null","32","null","30","null","10","15","null","null","22","null","26","null",
"1500000US530330208001","Block Group 1, Census Tract 208, King County, Washington","1262","205","null","null","990","164","null","null","17","23","null","null","0","12","null","null","105","null","67","null","0","12","null","null","0","12","null","null","150","null","148","null","0","12","null","null","150","null","148","null",
"1500000US530330208002","Block Group 2, Census Tract 208, King County, Washington","1328","223","null","null","1102","210","null","null","25","24","null","null","0","12","null","null","164","null","98","null","0","12","null","null","0","12","null","null","37","null","28","null","0","12","null","null","37","null","28","null",
"1500000US530330208003","Block Group 3, Census Tract 208, King County, Washington","893","138","null","null","744","127","null","null","37","48","null","null","12","29","null","null","91","null","83","null","0","12","null","null","0","12","null","null","9","null","14","null","0","12","null","null","9","null","14","null",
"1500000US530330208004","Block Group 4, Census Tract 208, King County, Washington","846","145","null","null","753","132","null","null","6","11","null","null","8","13","null","null","69","null","57","null","0","12","null","null","10","17","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330209001","Block Group 1, Census Tract 209, King County, Washington","1767","346","null","null","976","258","null","null","374","302","null","null","7","11","null","null","276","null","121","null","0","12","null","null","53","83","null","null","81","null","64","null","0","12","null","null","81","null","64","null",
"1500000US530330209002","Block Group 2, Census Tract 209, King County, Washington","980","227","null","null","853","220","null","null","0","12","null","null","0","12","null","null","68","null","42","null","13","34","null","null","15","24","null","null","31","null","37","null","0","12","null","null","31","null","37","null",
"1500000US530330209003","Block Group 3, Census Tract 209, King County, Washington","917","270","null","null","723","226","null","null","0","12","null","null","0","12","null","null","118","null","69","null","0","12","null","null","31","38","null","null","45","null","43","null","0","12","null","null","45","null","43","null",
"1500000US530330210001","Block Group 1, Census Tract 210, King County, Washington","939","273","null","null","679","190","null","null","106","109","null","null","0","12","null","null","58","null","83","null","0","12","null","null","17","38","null","null","79","null","161","null","18","42","null","null","61","null","119","null",
"1500000US530330210002","Block Group 2, Census Tract 210, King County, Washington","932","255","null","null","536","165","null","null","0","12","null","null","0","12","null","null","341","null","185","null","4","14","null","null","0","12","null","null","51","null","76","null","0","12","null","null","51","null","76","null",
"1500000US530330210003","Block Group 3, Census Tract 210, King County, Washington","1583","441","null","null","685","225","null","null","451","431","null","null","244","217","null","null","112","null","114","null","0","12","null","null","0","12","null","null","91","null","74","null","0","12","null","null","91","null","74","null",
"1500000US530330210004","Block Group 4, Census Tract 210, King County, Washington","992","272","null","null","799","209","null","null","56","96","null","null","0","12","null","null","109","null","109","null","0","12","null","null","28","40","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330210005","Block Group 5, Census Tract 210, King County, Washington","1396","302","null","null","863","238","null","null","107","121","null","null","0","12","null","null","283","null","154","null","27","43","null","null","0","12","null","null","116","null","123","null","0","12","null","null","116","null","123","null",
"1500000US530330211001","Block Group 1, Census Tract 211, King County, Washington","1519","311","null","null","936","154","null","null","9","15","null","null","0","12","null","null","203","null","83","null","0","12","null","null","213","231","null","null","158","null","123","null","83","128","null","null","75","null","53","null",
"1500000US530330211002","Block Group 2, Census Tract 211, King County, Washington","1728","380","null","null","1074","257","null","null","82","120","null","null","0","12","null","null","363","null","230","null","0","12","null","null","81","122","null","null","128","null","74","null","9","15","null","null","119","null","76","null",
"1500000US530330211003","Block Group 3, Census Tract 211, King County, Washington","1315","245","null","null","555","172","null","null","387","80","null","null","6","13","null","null","222","null","144","null","5","12","null","null","13","18","null","null","127","null","132","null","0","12","null","null","127","null","132","null",
"1500000US530330211004","Block Group 4, Census Tract 211, King County, Washington","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330213001","Block Group 1, Census Tract 213, King County, Washington","1625","313","null","null","1205","304","null","null","43","64","null","null","0","12","null","null","239","null","121","null","0","12","null","null","0","12","null","null","138","null","124","null","29","33","null","null","109","null","98","null",
"1500000US530330213002","Block Group 2, Census Tract 213, King County, Washington","1333","297","null","null","844","228","null","null","101","125","null","null","0","12","null","null","292","null","169","null","0","12","null","null","75","120","null","null","21","null","32","null","0","12","null","null","21","null","32","null",
"1500000US530330213003","Block Group 3, Census Tract 213, King County, Washington","1156","233","null","null","951","218","null","null","64","54","null","null","0","12","null","null","86","null","60","null","0","12","null","null","0","12","null","null","55","null","47","null","16","18","null","null","39","null","44","null",
"1500000US530330214001","Block Group 1, Census Tract 214, King County, Washington","903","171","null","null","794","146","null","null","58","46","null","null","0","12","null","null","19","null","21","null","0","12","null","null","0","12","null","null","32","null","41","null","0","12","null","null","32","null","41","null",
"1500000US530330214002","Block Group 2, Census Tract 214, King County, Washington","1713","250","null","null","1333","212","null","null","0","12","null","null","0","12","null","null","119","null","114","null","11","19","null","null","0","12","null","null","250","null","150","null","0","12","null","null","250","null","150","null",
"1500000US530330214003","Block Group 3, Census Tract 214, King County, Washington","1340","221","null","null","1151","197","null","null","0","12","null","null","15","25","null","null","85","null","76","null","0","12","null","null","0","12","null","null","89","null","68","null","0","12","null","null","89","null","68","null",
"1500000US530330215001","Block Group 1, Census Tract 215, King County, Washington","1008","185","null","null","724","156","null","null","32","35","null","null","0","12","null","null","185","null","127","null","0","12","null","null","0","12","null","null","67","null","66","null","0","12","null","null","67","null","66","null",
"1500000US530330215002","Block Group 2, Census Tract 215, King County, Washington","835","229","null","null","727","214","null","null","35","31","null","null","0","12","null","null","17","null","21","null","0","12","null","null","0","12","null","null","56","null","60","null","0","12","null","null","56","null","60","null",
"1500000US530330215003","Block Group 3, Census Tract 215, King County, Washington","1486","222","null","null","1291","228","null","null","48","46","null","null","0","12","null","null","100","null","93","null","9","15","null","null","0","12","null","null","38","null","34","null","0","12","null","null","38","null","34","null",
"1500000US530330215004","Block Group 4, Census Tract 215, King County, Washington","1036","205","null","null","865","185","null","null","2","6","null","null","3","6","null","null","105","null","94","null","0","12","null","null","14","19","null","null","47","null","58","null","1","3","null","null","46","null","60","null",
